105
100
L,-757,839,1154,-317,-84,603,313,279,R,-61,1117,1267,5,-316,771,413,20
L,-735,420,876,-674,-455,1110,201,370,R,15,840,1123,179,-458,1585,367,-6
L,-543,72,686,-1031,-1166,1852,47,382,R,144,298,957,228,197,2571,171,-82
L,98,-123,793,-1307,-1881,2650,-87,-69,R,57,-127,840,-36,1251,3383,-86,-38
L,753,-157,991,-1547,-2389,3218,-71,-369,R,-129,-142,829,-663,1921,3587,-96,87
L,1281,-34,980,-1835,-2750,3790,-12,-525,R,-212,-34,840,-1544,2433,3233,-22,141
L,1866,-159,1137,-2268,-2327,4191,-41,-583,R,-189,92,871,-2590,3291,2399,59,121
L,2298,-683,1545,-2577,-1987,4057,-138,-536,R,-338,88,1390,-3467,4196,1020,35,136
L,2406,-1057,1760,-2629,-1945,3695,-195,-495,R,-609,-190,1787,-4064,4300,-578,-57,187
L,2280,-1521,1722,-2644,-1138,3326,-280,-447,R,-1251,-1002,2510,-4229,2991,-1948,-196,248
L,1894,-2201,1717,-2296,-116,2780,-407,-341,R,-1246,-2033,2817,-3793,1879,-2818,-334,197
L,1251,-2487,1688,-1535,-80,2185,-498,-226,R,-1085,-3034,2030,-2884,2793,-3331,-528,165
L,889,-2486,1490,-831,-752,1573,-550,-170,R,-1463,-3497,1612,-1827,2713,-3241,-580,208
L,704,-2323,1353,-297,-925,692,-567,-146,R,-1076,-3082,1599,-1127,1851,-1945,-579,172
L,614,-2078,1145,43,-498,-135,-579,-145,R,-820,-2461,1371,-588,1939,-472,-570,162
L,632,-1875,896,195,354,-498,-596,-169,R,-1069,-2060,819,-131,208,261,-568,257
L,532,-1785,761,293,467,-437,-625,-153,R,-905,-1940,397,46,-1656,325,-629,245
L,583,-1768,681,421,-111,-156,-631,-171,R,-476,-1823,188,104,-1397,50,-743,145
L,649,-1750,623,509,-369,83,-627,-192,R,-422,-1883,233,120,-622,-78,-756,125
L,647,-1789,641,452,-385,122,-630,-188,R,-511,-2046,342,130,-214,-43,-732,138
L,686,-1847,711,304,-210,18,-618,-191,R,-541,-2101,450,153,-125,145,-714,141
L,674,-1875,732,165,96,-111,-620,-185,R,-476,-2050,477,183,-36,377,-717,127
L,599,-1842,758,98,184,-148,-623,-167,R,-459,-1976,486,201,68,453,-712,127
L,578,-1793,793,95,35,-64,-612,-164,R,-494,-1923,516,218,80,302,-696,139
L,617,-1794,817,97,-34,66,-602,-173,R,-474,-1863,522,216,5,73,-692,137
L,628,-1804,837,90,-11,163,-598,-175,R,-472,-1855,536,166,-61,-90,-689,137
L,606,-1812,839,85,-30,184,-602,-168,R,-485,-1892,532,118,-92,-195,-691,138
100
L,1693,-2610,2167,318,839,-2045,-435,-265,R,-2214,-2221,1705,623,48,1581,-384,383
L,1932,-3048,2964,1682,1430,-3102,-407,-244,R,-3340,-2363,1681,1254,-1129,3231,-322,490
L,2148,-2808,3062,3307,1671,-3542,-368,-273,R,-3737,-2538,1406,1546,-2222,4795,-324,521
L,2138,-2019,2621,4378,2828,-3246,-308,-328,R,-3448,-2319,892,1444,-3332,5655,-330,542
L,1606,-946,1843,4478,4926,-1908,-211,-377,R,-2929,-1765,475,1218,-4308,5597,-307,580
L,716,-42,1071,3656,5573,390,-18,-337,R,-1938,-1177,150,995,-4474,5020,-311,585
L,377,226,617,2475,4231,2486,173,-298,R,-874,-752,8,754,-4201,4135,-407,492
L,447,34,408,1262,3536,3554,32,-475,R,-82,-560,85,565,-3311,3044,-780,83
L,152,-140,539,250,2968,3851,-141,-152,R,464,-454,374,414,-2327,2040,-372,-382
L,162,-83,887,-228,1840,3671,-52,-103,R,896,-233,721,269,-1433,1202,-114,-497
L,152,216,1117,-402,1381,3141,108,-76,R,1025,119,1049,75,-763,560,46,-441
L,-67,531,1307,-408,677,2413,220,27,R,1001,345,1305,-120,-349,193,118,-365
L,106,846,1379,-277,-157,1457,314,-37,R,990,329,1403,-230,-80,-16,108,-345
L,173,990,1317,-221,16,385,366,-60,R,968,281,1453,-255,114,-240,91,-331
L,-139,928,1278,-271,187,-367,358,50,R,807,94,1310,-300,635,-469,35,-315
L,-272,693,1142,-194,-254,-1115,305,115,R,354,-309,961,-484,1162,-578,-168,-193
L,-136,-41,905,-217,-938,-2626,-25,85,R,139,-487,410,-802,1947,-641,-483,-123
L,236,-915,879,-708,-1997,-4207,-451,-105,R,155,-341,-8,-1130,3364,-1145,-655,-244
L,494,-849,834,-1657,-3157,-4510,-412,-225,R,-266,-180,-91,-1293,4980,-2429,-326,527
L,476,-168,809,-2758,-4080,-3416,-101,-299,R,-1457,-359,259,-1294,5196,-4059,-136,730
L,687,78,1185,-3626,-4479,-1478,32,-300,R,-2661,-873,1218,-1298,3630,-5208,-166,606
L,1226,-180,1930,-3913,-3777,604,-45,-323,R,-2578,-1626,1841,-1484,2231,-5459,-271,463
L,1465,-882,2910,-3607,-2618,1924,-151,-257,R,-2351,-2691,1887,-1542,2877,-4937,-417,355
L,1703,-1441,2924,-2943,-2476,2559,-230,-275,R,-2546,-3208,1628,-1237,3986,-3718,-467,352
L,2198,-2038,2297,-2115,-1498,2690,-326,-355,R,-2422,-2845,1578,-852,2389,-1857,-445,366
L,1832,-2417,2012,-1453,80,2216,-416,-302,R,-2202,-2375,1998,-275,414,-148,-386,353
L,1021,-2337,2088,-933,3,1484,-451,-180,R,-1975,-2343,2038,527,-1603,922,-395,324
L,1113,-2320,2220,-261,393,635,-430,-191,R,-1605,-2806,2078,1578,-3269,1832,-469,246
L,1292,-2271,2300,650,964,-186,-407,-217,R,-1446,-3315,2544,2803,-3329,2614,-485,190
L,1857,-2348,2586,1638,496,-1262,-364,-279,R,-1289,-3014,2546,3613,-3301,2684,-465,180
L,2788,-2487,2433,2449,687,-2763,-339,-387,R,-922,-1940,2155,3611,-3317,1753,-396,176
L,3187,-2701,1776,2863,1692,-4192,-365,-445,R,-750,-1051,1738,3097,-3779,173,-290,202
L,2962,-2689,1072,2885,2644,-5164,-404,-456,R,-368,-483,1151,2515,-3984,-1609,-218,164
L,1887,-2025,615,2627,2973,-5308,-455,-417,R,34,-258,793,1854,-3435,-3034,-179,-23
L,870,-1193,473,2158,2595,-4641,-503,-341,R,149,-301,819,1225,-2742,-3686,-198,-96
L,192,-751,585,1777,1932,-3734,-506,-114,R,328,-223,958,832,-1762,-3833,-124,-184
L,-208,-444,676,1624,1322,-2922,-321,144,R,266,-16,1086,617,-679,-3690,-8,-137
L,-517,-70,765,1498,845,-2209,-43,339,R,86,366,1015,338,-232,-3274,197,-45
L,-744,404,852,1285,515,-1479,196,382,R,69,622,1152,27,-310,-2734,283,-30
L,-726,900,1045,1018,332,-819,352,277,R,-35,774,1357,-8,-202,-2043,297,12
L,-731,1239,1316,770,153,-395,394,220,R,0,1143,1215,75,392,-991,432,0
L,-664,1443,1413,522,-41,-187,427,182,R,93,1286,1106,59,601,-19,492,-31
L,-651,1480,1386,146,28,-69,440,178,R,216,1216,1090,-8,495,409,475,-75
L,-775,1082,1227,-266,85,155,367,253,R,162,1084,1071,-18,716,970,450,-60
L,-715,426,829,-667,-535,672,212,374,R,-74,524,943,20,732,2295,290,39
L,-494,-37,425,-1046,-1700,1557,-32,492,R,-221,-321,787,-110,870,3758,-214,146
L,120,-156,200,-1305,-2940,2644,-337,-253,R,-353,-630,661,-651,1666,4469,-400,211
L,950,-38,124,-1598,-3760,3682,-23,-821,R,-247,-321,604,-1647,2672,4265,-261,199
L,1728,23,447,-1935,-3528,4617,7,-754,R,-49,162,788,-2843,3609,3252,116,35
L,2251,-189,968,-2383,-2410,5257,-44,-663,R,66,193,1104,-3888,4756,1490,99,-33
L,2603,-915,1561,-2730,-1956,5246,-167,-552,R,-387,-536,1539,-4418,5065,-608,-186,133
L,3038,-1720,2032,-2494,-1285,4468,-251,-487,R,-1438,-1742,2551,-4202,3520,-2288,-307,249
L,2342,-2210,2108,-1824,-588,3652,-350,-374,R,-1727,-2728,3140,-3183,2154,-2880,-372,225
L,1525,-2574,1872,-1053,-1172,3051,-468,-255,R,-1439,-3017,2396,-1952,2435,-2867,-471,204
L,1600,-2495,1671,-414,-1379,1852,-471,-280,R,-1398,-3034,1675,-1104,2705,-2540,-542,219
L,1470,-2219,1701,-11,1,167,-446,-277,R,-1767,-2650,1870,-480,1738,-1231,-458,285
L,1504,-2630,2050,714,1464,-1510,-459,-242,R,-2140,-2526,2050,69,-496,672,-404,333
L,2001,-3536,2840,2225,843,-3460,-455,-238,R,-2665,-2851,2039,822,-1555,2718,-403,372
L,2676,-3320,2954,3799,585,-5179,-397,-310,R,-3741,-2989,2023,1557,-1855,4900,-350,460
L,2173,-2056,2113,4526,2367,-5286,-341,-363,R,-3672,-2646,1507,1914,-3161,6348,-336,503
L,789,-948,1215,4286,4590,-3522,-332,-271,R,-2470,-1909,790,1997,-4198,6257,-363,500
L,-8,117,736,3278,5245,-730,90,6,R,-1571,-1151,422,1688,-4279,5164,-352,520
L,-5,648,591,1809,4792,1812,476,3,R,-844,-513,229,1109,-3677,3877,-303,563
L,150,393,510,312,4459,3350,364,-131,R,-294,-282,219,523,-2821,2767,-375,394
L,12,-24,689,-771,3510,3910,-20,-10,R,-35,-252,435,65,-1930,1955,-300,40
L,69,-212,1108,-1117,2360,3776,-108,-35,R,300,-193,766,-153,-1515,1389,-132,-208
L,55,-65,1358,-901,1582,3379,-27,-23,R,739,28,1077,-189,-877,920,12,-344
L,-21,262,1432,-616,849,2764,103,8,R,941,258,1302,-177,-274,456,91,-353
L,-83,577,1504,-484,36,1973,209,29,R,957,303,1476,-162,-160,54,97,-324
L,0,790,1551,-387,-377,1101,270,0,R,936,238,1489,-118,-12,-302,77,-318
L,87,841,1493,-278,-242,109,293,-29,R,813,163,1382,-134,380,-613,58,-303
L,-74,578,1401,-100,-1,-993,223,27,R,491,-85,1128,-235,853,-852,-39,-234
L,-90,-77,1261,169,-476,-2509,-35,40,R,145,-346,745,-265,1546,-1035,-245,-100
L,49,-675,1271,138,-1488,-3984,-279,-19,R,6,-210,455,-355,2587,-1324,-247,-6
L,116,-513,1262,-501,-2701,-4426,-220,-48,R,-245,188,347,-573,3629,-2147,238,318
L,200,108,1117,-1566,-3557,-3686,54,-101,R,-1085,267,711,-1002,4253,-3352,116,549
L,163,524,1150,-2661,-3890,-2145,242,-73,R,-1782,-67,1249,-1433,3588,-4227,-17,549
L,280,509,1382,-3273,-3919,-321,198,-107,R,-1992,-552,1561,-1739,2286,-4591,-123,502
L,739,-48,1417,-3441,-3744,1417,-17,-275,R,-2261,-1344,1700,-1955,2023,-4478,-254,462
L,1779,-1062,1698,-3463,-2447,2531,-233,-416,R,-2308,-2264,1569,-1747,1891,-3916,-390,399
L,2077,-1847,2149,-3175,-640,2807,-317,-362,R,-1759,-2811,1319,-1240,1868,-3283,-519,295
L,1364,-2436,1958,-2686,-262,2843,-455,-235,R,-1052,-2871,1066,-776,2671,-2627,-624,189
L,1031,-2959,1859,-2176,-322,2665,-543,-164,R,-986,-2608,1099,-296,4243,-1738,-604,192
L,576,-3114,2006,-1053,-1778,1697,-561,-88,R,-1669,-2225,1160,87,2471,-624,-475,336
L,1093,-2680,1388,-91,-1326,315,-565,-199,R,-1394,-1931,760,188,-1316,-6,-505,338
L,1331,-2073,721,24,1858,-462,-538,-312,R,-483,-1754,362,202,-1885,-152,-709,151
L,472,-1852,723,218,2057,-418,-649,-133,R,-399,-1726,343,164,-1157,-350,-730,127
L,387,-1811,690,549,185,-22,-663,-112,R,-497,-1871,431,96,-753,-369,-706,145
L,681,-1873,577,743,-887,301,-645,-191,R,-536,-2013,514,86,-747,-259,-697,144
L,812,-1908,550,774,-934,368,-627,-222,R,-446,-1975,468,119,-664,17,-718,123
L,751,-1894,598,702,-827,194,-631,-207,R,-358,-1909,410,70,-298,362,-740,103
L,756,-1882,643,536,-746,-65,-621,-208,R,-419,-1952,476,-35,-88,530,-719,117
L,792,-1846,689,331,-436,-235,-603,-219,R,-446,-1939,497,-113,-223,515,-709,125
L,742,-1769,704,152,-162,-259,-599,-213,R,-419,-1921,489,-171,-313,406,-714,119
L,749,-1728,764,6,-7,-122,-582,-216,R,-413,-1937,484,-187,-390,303,-718,116
L,713,-1723,786,-47,174,17,-583,-206,R,-324,-2035,404,-237,-233,255,-757,88
L,592,-1716,781,-65,17,48,-602,-174,R,-388,-2099,531,-334,-43,129,-725,101
L,623,-1719,839,-88,-418,105,-586,-180,R,-438,-1980,660,-305,-273,12,-681,118
L,763,-1729,843,-114,-503,194,-566,-216,R,-309,-1919,583,-136,-222,-14,-710,87
L,813,-1768,847,-154,-317,242,-563,-225,R,-389,-1969,517,29,-25,-70,-717,108
100
L,858,-1810,1124,98,28,30,-519,-219,R,-1111,-2445,1636,696,-1254,625,-510,207
L,959,-1801,1657,375,-29,-132,-432,-214,R,-1177,-2904,2383,1647,-1609,1620,-475,174
L,1388,-1763,2055,914,-241,-572,-354,-271,R,-1464,-3162,2686,2797,-1645,2425,-459,194
L,2165,-1796,2143,1568,-41,-1196,-305,-377,R,-1607,-2896,2592,3702,-2240,2726,-435,224
L,3416,-2122,1975,2069,930,-2438,-282,-496,R,-1241,-2082,2359,4060,-2972,2301,-379,215
L,3691,-2776,1649,2357,1982,-4386,-344,-488,R,-895,-1122,1949,3780,-3825,1127,-276,217
L,2804,-3130,1303,2542,2555,-5863,-453,-395,R,-532,-457,1360,3060,-4230,-494,-173,203
L,1801,-2692,957,2625,2664,-6170,-528,-322,R,-147,-130,836,2208,-3603,-2031,-87,98
L,712,-1695,672,2442,2271,-5576,-599,-213,R,-9,-83,617,1487,-2702,-3032,-76,8
L,-29,-919,583,2084,1806,-4511,-575,15,R,55,-59,597,903,-1838,-3398,-56,-52
L,-487,-473,660,1816,1207,-3390,-299,309,R,129,89,733,421,-909,-3258,68,-99
L,-722,-60,704,1578,588,-2421,-34,455,R,61,320,1006,228,-365,-2924,176,-33
L,-859,437,734,1234,416,-1507,211,451,R,50,557,1166,176,-99,-2484,255,-22
L,-866,966,911,823,306,-664,375,331,R,75,830,1219,87,657,-1968,341,-29
L,-720,1251,1252,531,203,-154,409,221,R,-207,1093,1302,6,1084,-1268,396,69
L,-580,1378,1327,370,154,38,435,168,R,-280,1245,1267,-42,558,-354,438,89
L,-664,1396,1162,140,177,211,462,200,R,-59,1228,1143,-93,20,338,470,20
L,-761,1131,946,-213,17,553,429,272,R,3,1089,1098,-191,34,937,447,-1
L,-737,537,667,-731,-504,1176,283,406,R,-39,732,1011,-328,-11,1865,358,18
L,-377,49,506,-1360,-1407,2044,44,365,R,6,54,797,-588,281,2954,38,-4
L,316,-99,547,-1930,-2352,2904,-89,-296,R,0,-541,674,-1033,1348,3636,-387,0
L,980,-27,686,-2322,-3135,3605,-13,-549,R,-322,-469,616,-1773,2177,3500,-340,226
L,1754,56,845,-2595,-3137,4264,16,-642,R,-370,-141,659,-2713,2684,2753,-105,287
L,2214,-34,1172,-2749,-2393,4635,-7,-620,R,-184,17,808,-3784,3552,1503,11,128
L,2300,-518,1540,-2722,-2104,4532,-106,-547,R,-532,-352,1189,-4519,4777,-404,-151,232
L,2645,-1291,1704,-2338,-1727,4177,-223,-510,R,-1319,-1291,1397,-4773,4701,-2192,-339,347
L,2439,-1889,1685,-1715,-715,3856,-325,-439,R,-2576,-2907,2223,-4267,2810,-3120,-405,351
L,1715,-2416,1625,-1184,-602,3457,-456,-304,R,-2163,-3783,2520,-2718,1137,-3130,-487,254
L,1412,-2765,1848,-664,-1264,2171,-499,-230,R,-1285,-3667,1861,-1243,1844,-2249,-583,173
L,1498,-2570,2209,-31,-458,3,-439,-238,R,-1983,-2989,2242,-435,2052,-672,-449,279
L,1461,-2550,2597,927,867,-1796,-405,-218,R,-2143,-2261,2235,-186,-384,1108,-361,339
L,2012,-3009,3002,2380,723,-3087,-397,-253,R,-2947,-2452,1815,344,-2202,2542,-353,440
L,2633,-3010,3039,3982,797,-4237,-368,-316,R,-3846,-2922,1465,1107,-3267,3996,-353,496
L,1929,-2010,2238,4836,2877,-4134,-342,-326,R,-3771,-3292,827,1535,-4197,5377,-404,480
L,691,-717,1257,4422,5034,-2131,-265,-255,R,-3057,-2821,333,1789,-4514,5707,-425,471
L,114,58,975,2954,5206,463,34,-66,R,-1777,-1878,62,1715,-4377,5054,-465,434
L,273,145,997,1274,4186,2240,80,-151,R,-808,-1036,-55,1404,-4052,4014,-519,379
L,370,-118,1010,233,3234,3089,-62,-200,R,-36,-498,-33,888,-3234,2946,-843,41
L,201,-186,1025,-165,2510,3371,-100,-109,R,423,-267,224,317,-2273,2015,-292,-504
L,33,-106,1155,-193,1656,3316,-52,-16,R,615,-152,680,-46,-1535,1259,-94,-414
L,17,114,1218,-103,748,3044,53,-8,R,706,11,1194,-138,-908,667,4,-306
L,55,442,1215,-90,84,2459,199,-24,R,765,61,1508,-38,-641,204,20,-269
L,128,734,1300,-142,-224,1614,293,-49,R,823,160,1583,98,-370,-144,51,-273
L,145,925,1422,-180,-257,844,329,-48,R,837,509,1604,88,-61,-378,157,-264
L,65,987,1517,-178,-224,237,330,-20,R,732,657,1636,-101,61,-500,201,-225
L,-43,934,1489,-165,-37,-317,320,14,R,600,290,1523,-242,176,-616,100,-211
L,-150,686,1314,-82,256,-1103,274,58,R,418,-257,1187,-162,973,-828,-115,-190
L,-102,88,1038,-59,739,-2500,48,56,R,131,-418,663,22,2277,-1095,-317,-95
L,-215,-681,1019,-211,270,-3985,-331,99,R,-30,-128,2,-12,3947,-1572,-766,133
L,-230,-808,1078,-861,-2088,-4632,-362,96,R,-504,129,-312,-344,5389,-2681,123,561
L,193,-334,991,-1949,-3631,-4204,-183,-104,R,-1439,-77,-8,-733,5772,-4287,-30,868
L,276,2,996,-3061,-3808,-2984,1,-155,R,-2228,-601,521,-1135,4108,-5557,-147,703
L,293,-107,1486,-3687,-3754,-1323,-40,-111,R,-3105,-1606,1240,-1349,1465,-5762,-256,568
L,430,-531,2012,-3660,-3547,446,-144,-116,R,-2895,-2658,1574,-1331,872,-4972,-388,431
L,1258,-1453,2582,-3343,-3241,1754,-268,-230,R,-2038,-3287,1645,-1121,1824,-3426,-514,290
L,1930,-2274,2953,-2585,-1699,2224,-328,-273,R,-2150,-3008,1712,-412,3349,-1762,-475,318
L,1522,-2465,2452,-1650,-695,2254,-404,-236,R,-2483,-2342,1648,34,957,-234,-381,409
L,1334,-2436,1970,-988,-467,2062,-456,-230,R,-2156,-2436,1739,348,-3373,960,-413,357
L,1131,-2441,2087,-520,837,1487,-457,-194,R,-1471,-2894,1867,1417,-4287,1582,-505,231
L,578,-2613,2543,453,900,575,-450,-90,R,-1139,-3141,2173,2728,-3483,1936,-520,166
L,936,-2686,2555,1888,-902,-843,-446,-141,R,-1097,-2744,2379,3658,-2547,1856,-463,168
L,2314,-2878,2090,2653,-817,-2875,-427,-330,R,-1044,-1996,2240,3999,-2885,1275,-389,191
L,2811,-3062,1618,2804,852,-4704,-433,-390,R,-736,-1232,1888,3746,-3506,206,-312,180
L,2393,-2585,1206,2780,1722,-5509,-439,-399,R,-318,-561,1411,2975,-3421,-1070,-212,118
L,1740,-1642,894,2575,2404,-5300,-400,-429,R,-98,-198,997,1985,-3317,-2231,-111,55
L,858,-976,874,2349,2843,-4494,-385,-332,R,185,-130,740,1097,-3184,-3069,-97,-138
L,238,-544,921,2188,2155,-3633,-297,-125,R,454,-78,775,492,-2172,-3470,-49,-302
L,-12,-216,833,1892,1299,-2906,-145,8,R,234,-45,1069,271,-1423,-3485,-23,-123
L,-173,56,740,1425,1017,-2271,42,131,R,292,149,949,258,-730,-3179,85,-169
L,-465,472,754,1054,596,-1657,280,276,R,235,508,944,235,383,-2565,275,-123
L,-668,900,892,752,128,-1070,389,277,R,75,824,1143,156,548,-1822,357,-30
L,-653,1176,1160,516,-39,-586,414,215,R,237,1065,1165,32,575,-1291,418,-85
L,-587,1229,1415,412,-33,-291,387,174,R,106,1149,1346,-65,687,-979,404,-34
L,-591,1341,1446,412,-199,-149,406,166,R,-87,1248,1463,-88,364,-564,404,26
L,-547,1550,1315,305,-289,-53,474,150,R,47,1304,1410,-83,169,-45,427,-14
L,-510,1522,1205,1,-167,34,493,147,R,260,1244,1389,-104,305,170,413,-79
L,-549,1147,1136,-362,-115,185,422,187,R,237,1221,1334,-148,611,297,420,-74
L,-544,529,981,-671,-446,586,252,260,R,86,1075,1122,-223,774,964,436,-31
L,-400,158,873,-915,-1096,1287,93,243,R,-45,522,847,-437,972,2179,316,26
L,-63,119,814,-1123,-1819,2168,83,43,R,-221,-184,790,-785,1090,3194,-126,152
L,589,211,801,-1316,-2380,3021,120,-354,R,-269,-429,808,-1146,1418,3475,-267,164
L,1194,264,908,-1515,-2762,3612,100,-516,R,-351,-134,832,-1764,2639,3139,-84,226
L,1806,144,1092,-1608,-2837,4026,39,-586,R,-432,240,1018,-2499,3461,2234,122,224
L,2185,-26,1284,-1680,-2438,4397,-6,-595,R,-364,436,1090,-3238,3622,841,207,172
L,2401,-427,1481,-1884,-1430,4527,-86,-573,R,-754,-46,1652,-3790,3972,-881,-14,245
L,2450,-1174,1681,-1705,-1347,4241,-215,-500,R,-1461,-979,2175,-3782,3506,-2335,-204,314
L,2378,-1787,1501,-1048,-1578,3639,-324,-455,R,-2176,-1844,2760,-3257,971,-2822,-276,332
L,2095,-1997,1246,-742,-767,3043,-393,-416,R,-1634,-2450,2779,-2428,-153,-2588,-372,238
L,1520,-2147,1394,-810,95,2380,-461,-307,R,-933,-2650,1836,-1541,1663,-2188,-521,161
L,1066,-2223,1376,-785,1178,1176,-519,-221,R,-1227,-2538,1383,-844,2184,-1774,-539,230
L,484,-2121,1167,-503,1203,-9,-592,-113,R,-1179,-2203,1150,-623,997,-1205,-532,253
L,453,-1933,1046,-57,409,-354,-594,-116,R,-984,-2077,939,-590,-212,-536,-567,233
L,669,-1796,887,213,117,-146,-582,-184,R,-835,-2163,787,-408,-1014,-74,-620,199
L,716,-1821,820,303,127,133,-591,-197,R,-629,-2131,640,-134,-894,79,-671,157
L,678,-1877,810,376,263,275,-606,-183,R,-523,-1941,494,64,-203,136,-696,146
L,531,-1810,768,445,84,166,-627,-151,R,-571,-1808,448,106,258,174,-681,170
L,508,-1696,745,433,-268,-42,-619,-153,R,-702,-1788,454,40,382,111,-649,208
L,609,-1639,751,352,-368,-106,-594,-186,R,-799,-1821,456,-42,47,50,-631,230
L,665,-1641,780,239,-261,12,-580,-201,R,-741,-1940,495,-77,-361,38,-653,203
L,689,-1752,839,127,-103,189,-581,-195,R,-623,-1976,523,-50,-412,54,-676,169
100
L,1564,-2340,1509,-765,648,-2032,-471,-293,R,-1211,-1932,1043,103,-435,260,-503,288
L,1661,-2754,2644,211,1645,-2790,-414,-235,R,-1650,-2119,1613,637,-1245,980,-425,317
L,1682,-2731,3181,2052,2220,-2914,-371,-218,R,-2581,-2303,1982,1350,-1385,2326,-352,403
L,1760,-2660,3109,3883,3289,-2249,-366,-232,R,-3555,-2565,1887,1759,-2130,4015,-325,481
L,1529,-1933,2446,4786,4858,-880,-338,-261,R,-3304,-2630,1350,2018,-3290,5404,-363,481
L,959,-421,1461,4123,5949,1002,-135,-322,R,-2597,-1976,1021,1844,-3301,5833,-353,494
L,377,322,837,2560,5316,2991,193,-228,R,-1843,-1251,732,1300,-3282,5369,-322,518
L,283,-29,692,1072,3648,4061,-22,-222,R,-1076,-865,482,970,-3817,4413,-362,473
L,314,-383,730,197,2190,4068,-257,-208,R,-207,-553,290,792,-3289,3272,-571,183
L,202,-266,860,-182,1307,3642,-168,-126,R,292,-424,435,424,-2204,2207,-389,-256
L,2,82,1055,-235,691,3069,44,-1,R,539,-338,753,48,-1762,1352,-200,-331
L,-78,506,1150,-208,73,2417,236,35,R,846,-84,977,-103,-1586,678,-37,-408
L,-64,794,1255,-280,-218,1808,322,24,R,1016,48,1155,-97,-844,160,17,-412
L,-35,956,1301,-327,-406,1161,363,12,R,1039,194,1274,-42,-52,-186,67,-388
L,-39,980,1313,-331,-159,381,367,13,R,948,430,1410,-150,225,-441,142,-327
L,-94,810,1229,-250,317,-596,333,36,R,763,302,1411,-429,435,-664,106,-278
L,-144,205,1041,-40,298,-2123,110,77,R,407,-136,1244,-682,888,-820,-59,-180
L,-165,-802,1011,-20,-1294,-3890,-380,72,R,76,-403,794,-817,1887,-805,-267,-48
L,355,-958,807,-767,-3493,-4725,-473,-158,R,17,-360,221,-874,3250,-891,-583,-22
L,680,-179,680,-2030,-3861,-4124,-105,-440,R,-108,-156,-115,-847,4702,-1761,-445,291
L,324,221,1155,-3152,-3786,-2575,104,-154,R,-945,26,144,-757,5509,-3503,16,811
L,281,148,1614,-3809,-4758,-437,51,-98,R,-2197,-164,996,-854,4283,-5167,-39,653
L,1165,-419,1918,-4167,-4678,1574,-105,-306,R,-2668,-1028,1709,-1381,1857,-5547,-179,532
L,2473,-1662,2412,-4090,-2516,2611,-256,-401,R,-2255,-2350,2017,-1808,1226,-4742,-378,360
L,2244,-2436,2468,-3191,-92,2665,-361,-329,R,-1760,-3209,2056,-1595,1860,-3517,-498,247
L,990,-2718,2396,-1770,-781,2382,-463,-152,R,-1404,-3118,1794,-968,2069,-2368,-538,213
L,1312,-2798,2094,-388,-2485,2071,-485,-205,R,-1405,-2557,1433,-418,1591,-1316,-518,256
L,1797,-2281,1618,-28,165,1175,-433,-327,R,-1445,-2143,1190,-205,-143,-224,-488,305
L,1164,-2149,1892,84,2593,193,-440,-221,R,-1200,-2181,1541,91,-1722,611,-481,242
L,965,-2374,2486,1301,847,-448,-416,-156,R,-1013,-2640,2234,1048,-2325,1127,-470,163
L,2428,-2758,2497,2493,-177,-2375,-383,-331,R,-1309,-3236,2636,2601,-3049,1345,-477,174
L,3405,-3434,1945,2964,1141,-4950,-412,-407,R,-1164,-3418,2633,4087,-3406,1403,-498,151
L,2639,-3187,1261,2989,2211,-6073,-474,-375,R,-672,-2645,2468,4706,-2327,1462,-459,105
L,1810,-2077,665,2489,2640,-5811,-471,-396,R,-802,-1572,2208,4356,-2098,1136,-337,164
L,978,-1101,601,1862,2669,-4881,-437,-379,R,-624,-813,1560,3682,-2976,42,-258,195
L,373,-559,704,1503,2331,-3819,-350,-225,R,-96,-250,971,3000,-2459,-1363,-143,54
L,6,-312,748,1416,1697,-2892,-226,-4,R,-41,1,598,2344,-1951,-2409,1,39
L,-245,-41,755,1323,1200,-2153,-30,179,R,-51,161,376,1678,-2204,-2931,230,72
L,-466,269,852,1141,1114,-1476,155,275,R,161,406,458,878,-1803,-2988,399,-147
L,-547,610,1114,1022,645,-956,261,233,R,139,532,741,181,-1235,-2776,352,-86
L,-570,944,1303,909,255,-639,335,195,R,117,592,1024,-127,-933,-2466,298,-56
L,-640,1243,1384,745,303,-426,391,189,R,320,774,1159,-189,-393,-2181,327,-129
L,-815,1484,1296,503,139,-164,441,224,R,285,946,1220,-258,292,-2012,370,-104
L,-789,1492,1123,190,20,36,473,229,R,-26,1126,1312,-343,680,-1580,406,8
L,-685,1329,1123,-99,47,98,452,215,R,-153,1249,1364,-295,530,-650,422,47
L,-795,1162,1112,-305,-214,320,403,262,R,-109,1222,1387,-166,20,58,412,33
L,-653,743,954,-527,-670,754,327,283,R,22,1178,1411,-114,-99,299,398,-6
L,-330,208,814,-892,-1303,1288,133,214,R,33,1043,1305,-37,324,885,386,-11
L,11,-8,721,-1355,-2009,1925,-6,-9,R,-158,462,1103,49,753,2353,225,75
L,406,10,429,-1799,-2996,2822,9,-433,R,-229,-403,820,-260,991,3962,-253,140
L,1088,82,267,-2095,-3847,3888,42,-755,R,-99,-659,484,-1035,2017,4477,-531,69
L,1952,-31,585,-2329,-3562,4693,-8,-732,R,-298,-249,329,-2155,3247,3771,-292,358
